Date,Time,Open,High,Low,Close,Volume
2022.08.10,17:00,1795.56000,1802.20000,1794.85000,1801.90000,11588
2022.08.10,18:00,1801.89000,1802.34000,1796.87000,1797.92000,8145
2022.08.10,19:00,1797.93000,1800.02000,1796.56000,1798.07000,5494
2022.08.10,20:00,1798.08000,1798.41000,1794.60000,1794.60000,5106
2022.08.10,21:00,1794.69000,1795.04000,1788.93000,1789.56000,6057
2022.08.10,22:00,1789.52000,1790.51000,1788.05000,1790.20000,4102
2022.08.10,23:00,1790.19000,1792.06000,1789.85000,1792.01000,1528
2022.08.11,01:00,1792.64000,1792.68000,1790.84000,1791.12000,1087
2022.08.11,02:00,1791.03000,1791.66000,1790.35000,1791.61000,1085
2022.08.11,03:00,1791.63000,1792.34000,1789.45000,1790.40000,2177
2022.08.11,04:00,1790.41000,1790.45000,1787.20000,1788.02000,4057
2022.08.11,05:00,1788.08000,1788.17000,1784.37000,1785.24000,3768
2022.08.11,06:00,1785.23000,1787.78000,1785.03000,1785.70000,2288
2022.08.11,07:00,1785.72000,1786.99000,1783.93000,1785.22000,2044
2022.08.11,08:00,1785.23000,1786.61000,1783.48000,1786.30000,2971
2022.08.11,09:00,1786.38000,1787.51000,1783.80000,1786.43000,5418
2022.08.11,10:00,1786.41000,1788.21000,1785.39000,1787.94000,5011
2022.08.11,11:00,1787.92000,1789.69000,1785.59000,1789.49000,4654
2022.08.11,12:00,1789.51000,1790.21000,1787.74000,1790.13000,4381
2022.08.11,13:00,1790.12000,1791.58000,1788.96000,1790.80000,3288
2022.08.11,14:00,1790.76000,1795.01000,1790.56000,1794.80000,4834
2022.08.11,15:00,1794.79000,1799.18000,1792.65000,1796.67000,11036
2022.08.11,16:00,1796.64000,1799.11000,1791.03000,1796.96000,11149
2022.08.11,17:00,1796.94000,1797.98000,1791.36000,1792.45000,11002
2022.08.11,18:00,1792.46000,1793.66000,1786.28000,1790.35000,10065
2022.08.11,19:00,1790.37000,1791.31000,1788.44000,1788.80000,5323
2022.08.11,20:00,1788.83000,1791.82000,1788.06000,1789.20000,5044
2022.08.11,21:00,1789.21000,1789.25000,1786.91000,1788.00000,4332
2022.08.11,22:00,1788.07000,1788.33000,1784.94000,1785.54000,3731
2022.08.11,23:00,1785.55000,1789.58000,1785.47000,1789.55000,2055
2022.08.12,01:00,1789.58000,1789.94000,1787.65000,1787.73000,1070
2022.08.12,02:00,1787.72000,1789.48000,1787.07000,1788.87000,1394
2022.08.12,03:00,1788.84000,1789.44000,1786.65000,1788.26000,2938
2022.08.12,04:00,1788.28000,1788.96000,1786.62000,1787.06000,3597
2022.08.12,05:00,1787.12000,1789.06000,1786.18000,1788.74000,2510
2022.08.12,06:00,1788.73000,1791.35000,1788.57000,1791.01000,2317
2022.08.12,07:00,1791.00000,1792.43000,1790.29000,1790.64000,1848
2022.08.12,08:00,1790.62000,1792.45000,1790.01000,1790.51000,2431
2022.08.12,09:00,1790.50000,1793.35000,1790.35000,1793.16000,3934
2022.08.12,10:00,1793.14000,1794.01000,1787.21000,1788.66000,5089
